overlay,id_exp_sfc,id_data_ec,Timestamp_synchronized__s,E_WE_uncompensated__VvsRHE,j__mA_cm2geo_fc_top_cell_Aideal
second,4267,2762,853.545,1.6394960582256317,0.00033203136029687496
second,4267,2763,853.745,1.6384919583797455,0.0003227894422269172
second,4267,2764,853.945,1.637497991323471,0.00032442082981879724
second,4267,2765,854.145,1.6364980638027191,0.0003282056999584974
second,4267,2766,854.345,1.6354980170726776,0.00033328949063855297
second,4267,2767,854.545,1.6344949901103973,0.00032908836949782394
second,4267,2768,854.745,1.6334960162639618,0.0003249338412430992
second,4267,2769,854.945,1.6325009763240814,0.00032316353193015347
second,4267,2770,855.145,1.6315040290355682,0.0003245049075752547
second,4267,2771,855.345,1.6304959952831268,0.0003295818182758214
second,4267,2772,855.545,1.6294899880886078,0.00032295456173464846
second,4267,2773,855.745,1.6284880340099335,0.00032253336498323977
second,4267,2774,855.945,1.627494066953659,0.0003213650906014333
second,4267,2775,856.145,1.6264940202236176,0.00032292728665582097
second,4267,2776,856.345,1.6254930198192596,0.0003167044309018954
second,4267,2777,856.545,1.624494045972824,0.00031104228123435073
second,4267,2778,856.745,1.6234900653362274,0.0003165652153738765
second,4267,2779,856.945,1.622490018606186,0.0003183567767231078
second,4267,2780,857.145,1.6214919984340668,0.0003113700473746232
second,4267,2781,857.345,1.6204980313777924,0.00031751847203372334
second,4267,2782,857.545,1.6194929778575897,0.00031946575106818167
second,4267,2783,857.745,1.6184949576854706,0.000316938741947119
second,4267,2784,857.945,1.6174930036067963,0.00031977037991088507
second,4267,2785,858.145,1.616491049528122,0.0003431406419100047
second,4267,2786,858.345,1.6154880225658417,0.00032956499782774737
second,4267,2787,858.545,1.6144950091838837,0.000327599502762187
second,4267,2788,858.745,1.613491028547287,0.0003313813613806163
second,4267,2789,858.945,1.6124950349330902,0.00033067426597977443
second,4267,2790,859.145,1.6114979684352875,0.0003271639584378942
second,4267,2791,859.345,1.6104999482631683,0.0003271761024586289
second,4267,2792,859.545,1.6095050275325775,0.00032245065832589754
second,4267,2793,859.745,1.6084990203380585,0.0003241060156683809
second,4267,2794,859.945,1.607498973608017,0.00031686293975317833
second,4267,2795,860.145,1.606512039899826,0.00031798709412417047
second,4267,2796,860.345,1.60549995303154,0.00031719457435166874
second,4267,2797,860.545,1.604498952627182,0.0003254722180010324
second,4267,2798,860.745,1.6034949719905853,0.00039961215013581316
second,4267,2799,860.945,1.6025069653987885,0.00041912502064560335
second,4267,2800,861.145,1.6014979779720306,0.0004069213815833244
second,4267,2801,861.345,1.6004980504512787,0.00041947401433824877
second,4267,2802,861.545,1.5994989573955536,0.0004137669611746811
second,4267,2803,861.745,1.598501056432724,0.00040920085834626686
second,4267,2804,861.945,1.5974969565868378,0.0004101640309907862
second,4267,2805,862.145,1.5965050160884857,0.00040687395624428594
second,4267,2806,862.345,1.595494955778122,0.0004089100139464538
second,4267,2807,862.545,1.5944900214672089,0.0004003374125999315
second,4267,2808,862.745,1.593494027853012,0.0003981789598178187
second,4267,2809,862.945,1.5924950540065765,0.0003615415265534502
second,4267,2810,863.145,1.5914940536022186,0.00035835648779273984
second,4267,2811,863.345,1.5904940068721771,0.0003365379427333416
second,4267,2812,863.545,1.5894939601421356,0.00032518661315855246
second,4267,2813,863.745,1.5884949862957,0.000326333659987986
second,4267,2814,863.945,1.5874930322170258,0.0003148924989372381
second,4267,2815,864.145,1.5864859521389008,0.00031557613874964483
second,4267,2816,864.345,1.5854999721050262,0.00031226596271075914
second,4267,2817,864.545,1.584498018026352,0.00030864014006842284
second,4267,2818,864.745,1.5834920108318329,0.0003052412098457404
second,4267,2819,864.945,1.5824900567531586,0.00029707822435988575
second,4267,2820,865.145,1.5814940631389618,0.000300442999524252
second,4267,2821,865.345,1.5804869830608368,0.0002984620795936456
second,4267,2822,865.545,1.5794969499111176,0.00029751075716290764
second,4267,2823,865.745,1.5784929692745209,0.00029904949762886017
second,4267,2824,865.945,1.5774889886379242,0.00029802210368114115
second,4267,2825,866.145,1.5764950215816498,0.000302072991533104
second,4267,2826,866.345,1.575492948293686,0.0002952979990622676
second,4267,2827,866.545,1.5744950473308563,0.0002910792250204303
second,4267,2828,866.745,1.573500007390976,0.00029170691909215414
second,4267,2829,866.945,1.5724900662899017,0.00028367707712395113
second,4267,2830,867.145,1.5714989602565765,0.0002882161741965784
second,4267,2831,867.345,1.5705109536647797,0.00028238807256826824
second,4267,2832,867.545,1.569495052099228,0.0002785315380158858
second,4267,2833,867.745,1.5684990584850311,0.0002815754270194683
second,4267,2834,867.945,1.5675060451030731,0.00027920580048970104
second,4267,2835,868.145,1.5664909780025482,0.0002763490909992569
second,4267,2836,868.345,1.565494030714035,0.00028265382095749047
second,4267,2837,868.545,1.5644919574260712,0.00027759289825196354
second,4267,2838,868.745,1.5634990632534027,0.0002946760831939579
second,4267,2839,868.945,1.5624949634075165,0.0002913030569509877
second,4267,2840,869.145,1.5614909827709198,0.0002848340399380571
second,4267,2841,869.345,1.5604920089244843,0.00027991867409395696
second,4267,2842,869.545,1.5594960153102875,0.0002640577260775175
second,4267,2843,869.745,1.5584989488124847,0.00026934502704053
second,4267,2844,869.945,1.557496041059494,0.00026811774642894416
second,4267,2845,870.145,1.556488960981369,0.00027717858148004363
second,4267,2846,870.345,1.5554929673671722,0.00027845132871764624
second,4267,2847,870.545,1.5544930398464203,0.0002747219391242864
second,4267,2848,870.745,1.5534879863262177,0.00028278532405298635
second,4267,2849,870.945,1.5524869859218597,0.00028101004450574804
second,4267,2850,871.145,1.5514930188655853,0.0002856718059813607
second,4267,2851,871.345,1.5504870116710663,0.0002861773742961801
second,4267,2852,871.545,1.5494939982891083,0.000275605245245345
second,4267,2853,871.745,1.5484950244426727,0.0002588638557256412
second,4267,2854,871.945,1.547499030828476,0.00023732050984579496
second,4267,2855,872.145,1.546493023633957,0.00024059200130250165
second,4267,2856,872.345,1.545492023229599,0.0002350130724544674
second,4267,2857,872.545,1.5444960296154022,0.00023440273747689862
second,4267,2858,872.745,1.5435000360012054,0.00023778631628627338
second,4267,2859,872.945,1.542504996061325,0.00023305102962060785
second,4267,2860,873.145,1.5414969623088837,0.00024203510760516857
second,4267,2861,873.345,1.5405020415782928,0.0002356923541304008
second,4267,2862,873.545,1.5395019948482513,0.00023496248869068142
second,4267,2863,873.745,1.538508027791977,0.00024130262238678262
second,4267,2864,873.945,1.5374979674816132,0.00022521407191721898
second,4267,2865,874.145,1.5364939868450165,0.0001596268601917901
second,4267,2866,874.345,1.5354940593242645,0.0001508387636870091
second,4267,2867,874.545,1.5344969928264618,0.0001466980321171311
second,4267,2868,874.745,1.5334980189800262,0.00014758421509794033
second,4267,2869,874.945,1.5324849784374237,0.00013943205150153076
second,4267,2870,875.145,1.5314930379390717,0.00014377624438654022
second,4267,2871,875.345,1.5304900109767914,0.00014082255411760803
second,4267,2872,875.545,1.5294979512691498,0.00013940247493490274
second,4267,2873,875.745,1.528495043516159,0.0001377530549412665
second,4267,2874,875.945,1.5274910628795624,0.00014260097984763749
second,4267,2875,876.145,1.526494950056076,0.0001431386098462312
second,4267,2876,876.345,1.5254959762096405,0.0001448871407187666
second,4267,2877,876.545,1.5244979560375214,0.00014011709913892186
second,4267,2878,876.745,1.5234919488430023,0.0001427297162609902
second,4267,2879,876.945,1.5224950015544891,0.00013751858475060993
second,4267,2880,877.145,1.5214869678020477,0.00014196705462011334
second,4267,2881,877.345,1.520492047071457,0.0001384398164525516
second,4267,2882,877.545,1.5194940268993378,0.00013722004016023025
second,4267,2883,877.745,1.518490046262741,0.00014051337126712912
second,4267,2884,877.945,1.5174879729747772,0.00013463100104616087
second,4267,2885,878.145,1.5164919793605804,0.00014091537263092492
second,4267,2886,878.345,1.5154970586299896,0.00014085963500350053
second,4267,2887,878.545,1.5144929587841034,0.00015180314828521063
second,4267,2888,878.745,1.5134950578212738,0.0002122708717857631
second,4267,2889,878.945,1.5124959647655487,0.0001731191977608423
second,4267,2890,879.145,1.5114980638027191,0.00016876725571744066
second,4267,2891,879.345,1.5104959905147552,0.00016511299501042022
second,4267,2892,879.545,1.5095040500164032,0.00016196102177390778
second,4267,2893,879.745,1.5085069835186005,0.00016829024788686926
second,4267,2894,879.945,1.5074959695339203,0.00016863074566178296
second,4267,2895,880.145,1.5064880549907684,0.00017048933172222642
second,4267,2896,880.345,1.5054959952831268,0.0001648057953568758
second,4267,2897,880.545,1.5045009553432465,0.00016322135566773521
second,4267,2898,880.745,1.5034980475902557,0.00016200209353758202
second,4267,2899,880.945,1.5024920403957367,0.00015546113054697234
second,4267,2900,881.145,1.5014979541301727,0.00015200228818973787
second,4267,2901,881.345,1.5004969537258148,0.0001494212675571012
second,4267,2902,881.545,1.4994910657405853,0.00015030287204622218
second,4267,2903,881.745,1.4984910190105438,0.00015130315006054676
second,4267,2904,881.945,1.4974879920482635,0.00014316303254922078
second,4267,2905,882.145,1.4964979588985443,0.00014659917831931602
second,4267,2906,882.345,1.4954969584941864,0.00014711211629187963
second,4267,2907,882.545,1.4944970309734344,0.00014727560761941153
second,4267,2908,882.745,1.493498057126999,0.00014823133715444832
second,4267,2909,882.945,1.4924939572811127,0.00014311765161689876
second,4267,2910,883.145,1.491496056318283,0.00014566211776776753
second,4267,2911,883.345,1.4904989898204803,0.00014308399847879429
second,4267,2912,883.545,1.4895029962062836,0.00014172684295191184
second,4267,2913,883.745,1.4884940087795258,0.00014422105587181703
second,4267,2914,883.945,1.4874909818172455,0.00014142168770508382
second,4267,2915,884.145,1.4864960610866547,0.00014675493273041214
second,4267,2916,884.345,1.4854980409145355,0.00014855289662283325
second,4267,2917,884.545,1.4844989478588104,0.00014955061606827322
second,4267,2918,884.745,1.4834999740123749,0.00014984138701634796
second,4267,2919,884.945,1.4825010001659393,0.00014662735930291606
second,4267,2920,885.145,1.4815020263195038,0.00014802591712629516
second,4267,2921,885.345,1.48049995303154,0.0001469851182363337
second,4267,2922,885.545,1.4794929921627045,0.00014847127949960934
second,4267,2923,885.745,1.4784969985485077,0.00014722160834979394
second,4267,2924,885.945,1.4775039851665497,0.00014956351909030383
second,4267,2925,886.145,1.4765009582042694,0.00014974597320827727
second,4267,2926,886.346,1.4755010306835175,0.00015467234457116824
second,4267,2927,886.545,1.474492996931076,0.00015082153925437432
second,4267,2928,886.745,1.4734990298748016,0.0001491017524954327
second,4267,2929,886.945,1.4724980294704437,0.0001476761766743102
second,4267,2930,887.145,1.4714979827404022,0.00018340065379925376
second,4267,2931,887.346,1.4705019891262054,0.00016979338874365197
second,4267,2932,887.545,1.46950301527977,0.00016442852274497924
second,4267,2933,887.745,1.468494027853012,0.0001481759055759336
second,4267,2934,887.945,1.4674980342388153,0.0001558254756529255
second,4267,2935,888.145,1.4665059745311737,0.00014919023735618904
second,4267,2936,888.346,1.4655010402202606,0.00014507018245064657
second,4267,2937,888.545,1.4644920527935028,0.00014719602266094768
second,4267,2938,888.745,1.4634949862957,0.00014265786821896214
second,4267,2939,888.945,1.462501972913742,0.00015336605437306865
second,4267,2940,889.145,1.4615000188350677,0.00014817242886032002
second,4267,2941,889.346,1.4605070054531097,0.00014355988004937818
second,4267,2942,889.545,1.4595139920711517,0.00014298087223820057
second,4267,2943,889.745,1.4584960639476776,0.00013672231893945412
second,4267,2944,889.945,1.4574969708919525,0.00014168460820238095
second,4267,2945,890.145,1.456497997045517,0.0001414311629793264
second,4267,2946,890.346,1.455504983663559,0.00014250959364321773
second,4267,2947,890.545,1.4545030295848846,0.00014474261218167623
second,4267,2948,890.745,1.453497976064682,0.0001435210608056789
second,4267,2949,890.945,1.4524999558925629,0.00014928191736756204
second,4267,2950,891.145,1.4515030086040497,0.00014187284052376848
second,4267,2951,891.346,1.4504890143871307,0.00013901023041034641
second,4267,2952,891.545,1.4494889676570892,0.00014104727971098156
second,4267,2953,891.745,1.448492020368576,0.00013651973904518246
second,4267,2954,891.945,1.4474869668483734,0.00013955130039868452
second,4267,2955,892.145,1.4464939534664154,0.0001394947058343131
second,4267,2956,892.346,1.4454929530620575,0.00013932978219788407
second,4267,2957,892.546,1.4444919526576996,0.00013993522039289853
second,4267,2958,892.745,1.4434909522533417,0.0001370579444157263
second,4267,2959,892.945,1.4424969851970673,0.00013673323876455023
second,4267,2960,893.145,1.4414900243282318,0.00013715362754683746
second,4267,2961,893.346,1.4404949843883514,0.0001335244016406259
second,4267,2962,893.546,1.4394980370998383,0.0001363711829044412
second,4267,2963,893.745,1.438495010137558,0.0001346217828530024
second,4267,2964,893.945,1.4374880492687225,0.00013791198001906652
second,4267,2965,894.145,1.4364850223064423,0.00013803925963960933
second,4267,2966,894.346,1.4354920089244843,0.00013378214379037185
second,4267,2967,894.546,1.4344869554042816,0.0001315537282275144
second,4267,2968,894.745,1.4334940612316132,0.0001334413399665485
second,4267,2969,894.945,1.4324860274791718,0.00013182900085880473
second,4267,2970,895.145,1.4314939677715302,0.00013217757832493306
second,4267,2971,895.346,1.4304849803447723,0.0001267868573143736
second,4267,2972,895.546,1.4294880330562592,0.0001250515477547348
second,4267,2973,895.745,1.42849001288414,0.0001229923649969542
second,4267,2974,895.945,1.4274880588054657,0.00012778337704808773
second,4267,2975,896.145,1.426490992307663,0.00012361649665936972
second,4267,2976,896.346,1.4255000054836273,0.00011970793379234776
second,4267,2977,896.546,1.4244990050792694,0.00012324525933197136
second,4267,2978,896.745,1.4234900176525116,0.00011779272868362014
second,4267,2979,896.945,1.4224940240383148,0.00012148894257517461
second,4267,2980,897.145,1.421491950750351,0.00012067487695943391
second,4267,2981,897.346,1.4204929769039154,0.00011578756967936993
second,4267,2982,897.546,1.4194940030574799,0.00012043003783171858
second,4267,2983,897.745,1.4184909760951996,0.00011981367981160801
second,4267,2984,897.945,1.417486995458603,0.0001196090799945327
second,4267,2985,898.145,1.4164869487285614,0.00012146738448997926
second,4267,2986,898.346,1.4154870212078094,0.00012110649161572688
second,4267,2987,898.546,1.4144860208034515,0.00012528343489259398
second,4267,2988,898.746,1.4134840667247772,0.00012278690824293187
second,4267,2989,898.945,1.4124960601329803,0.00012117658905799178
second,4267,2990,899.145,1.4114910066127777,0.00011978148346631345
second,4267,2991,899.346,1.410495012998581,0.0001187619855804632
second,4267,2992,899.546,1.409494012594223,0.00011747777987168354
second,4267,2993,899.746,1.4084980189800262,0.00011420570080107034
second,4267,2994,899.945,1.407499998807907,0.0001123600177626575
second,4267,2995,900.145,1.4064989984035492,0.00011171584601763847
second,4267,2996,900.346,1.405494064092636,0.00011396606450481897
second,4267,2997,900.546,1.4044940173625946,0.00011464511358358104
second,4267,2998,900.746,1.4034989774227142,0.0001139074622596003
second,4267,2999,900.945,1.4024920165538788,0.00011540456783188483
second,4267,3000,901.145,1.401488035917282,0.00011603497961792627
second,4267,3001,901.346,1.400490015745163,0.00011232095367983052
second,4267,3002,901.546,1.399497002363205,0.00011026152608292219
second,4267,3003,901.746,1.3984969556331635,0.00010751730792970686
second,4267,3004,901.945,1.3974929749965668,0.00011140346801654287
second,4267,3005,902.145,1.3964899480342865,0.00010945437717253946
second,4267,3006,902.346,1.3955000340938568,0.00011017535495192279
second,4267,3007,902.546,1.3944999873638153,0.00011189452961304512
second,4267,3008,902.746,1.393491953611374,0.0001106813272513029
second,4267,3009,902.945,1.3924950063228607,0.00011378330433793587
second,4267,3010,903.145,1.3914949595928192,0.000112052022381948
second,4267,3011,903.346,1.3904970586299896,0.00010856643135001066
second,4267,3012,903.546,1.389492005109787,0.00011228421556871683
second,4267,3013,903.746,1.388491004705429,0.00011382787730113643
second,4267,3014,903.945,1.3874970376491547,0.00011253619175700506
second,4267,3015,904.145,1.3864819705486298,0.00011326835868452498
second,4267,3016,904.346,1.3854880034923553,0.0001121606575029153
second,4267,3017,904.546,1.3844930231571198,0.00010889199393813373
second,4267,3018,904.746,1.3834939897060394,0.00010937791391295396
second,4267,3019,904.946,1.3824799954891205,0.00010930119357228436
second,4267,3020,905.145,1.381490021944046,0.00011147301457077041
second,4267,3021,905.346,1.3804900348186493,0.00010992563128360954
second,4267,3022,905.546,1.3794800341129303,0.00010758889889065082
second,4267,3023,905.746,1.3784950077533722,0.00010859144166690677
second,4267,3024,905.946,1.3774850070476532,0.00010912449317381221
second,4267,3025,906.145,1.3764950335025787,0.00011084745059945775
second,4267,3026,906.346,1.3754989802837372,0.00011271035807050536
second,4267,3027,906.546,1.3744920194149017,0.00011237818482593398
second,4267,3028,906.746,1.3734950125217438,0.00010955607110423602
second,4267,3029,906.946,1.372490018606186,0.00011451378187547454
second,4267,3030,907.145,1.3714949786663055,0.00011800449004518114
second,4267,3031,907.346,1.3704939782619476,0.00011229424173099677
second,4267,3032,907.546,1.3694910109043121,0.0001088227779167286
second,4267,3033,907.746,1.3684879839420319,0.00010883597474571246
second,4267,3034,907.946,1.367486983537674,0.00010988568577992278
second,4267,3035,908.145,1.3664890229701996,0.00011130001124312676
second,4267,3036,908.346,1.3654960095882416,0.00011526546248147337
second,4267,3037,908.546,1.3644939959049225,0.00010916498956553633
second,4267,3038,908.746,1.363491028547287,0.000107427060227231
second,4267,3039,908.946,1.362489014863968,0.00010777218546165852
second,4267,3040,909.145,1.3614909946918488,0.0001059394666550582
second,4267,3041,909.346,1.3604830205440521,0.00010807878525934003
second,4267,3042,909.546,1.359488993883133,0.00010581991170899481
second,4267,3043,909.746,1.358491986989975,0.00010515845432155908
second,4267,3044,909.946,1.3574800193309784,0.00010249611037265175
second,4267,3045,910.145,1.356493979692459,9.865968935461112e-05
second,4267,3046,910.346,1.3554880321025848,9.943698013336897e-05
second,4267,3047,910.546,1.3544820249080658,9.636059485656045e-05
second,4267,3048,910.746,1.3534869849681854,9.971714342623543e-05
second,4267,3049,910.946,1.352485030889511,0.00010588604275739072
second,4267,3050,911.146,1.3514840304851532,0.00010337112868923717
second,4267,3051,911.346,1.350490003824234,0.0001089492250842372
second,4267,3052,911.546,1.3494919836521149,0.00010769776660878945
second,4267,3053,911.746,1.3484840095043182,0.0001073997973903599
second,4267,3054,911.946,1.3474890291690826,0.00010482740733697518
second,4267,3055,912.146,1.3464860022068024,9.916686136571703e-05
second,4267,3056,912.346,1.3454870283603668,9.7594498366551e-05
second,4267,3057,912.546,1.3444890081882477,9.695393799866576e-05
second,4267,3058,912.746,1.3434859812259674,9.815911575799712e-05
second,4267,3059,912.946,1.342492014169693,9.999387897131387e-05
second,4267,3060,913.146,1.3414830267429352,9.778327545499771e-05
second,4267,3061,913.346,1.340492993593216,9.841829021664018e-05
second,4267,3062,913.546,1.3394940197467804,9.635455957206226e-05
second,4267,3063,913.746,1.3384890258312225,0.0001002524780580068
second,4267,3064,913.946,1.3374930322170258,0.0001001065172120193
second,4267,3065,914.146,1.3364979922771454,0.00010111081670901662
second,4267,3066,914.346,1.3354919850826263,0.00010214728806739573
second,4267,3067,914.546,1.334494024515152,9.905681229878719e-05
second,4267,3068,914.746,1.333493024110794,9.897207347668491e-05
second,4267,3069,914.946,1.3324939906597137,9.537553971500156e-05
second,4267,3070,915.146,1.3314879834651947,9.597698091125607e-05
second,4267,3071,915.346,1.330491989850998,9.914328947869623e-05
second,4267,3072,915.546,1.3294900357723236,9.729247706055775e-05
second,4267,3073,915.746,1.3284880220890045,0.00010081626911739688
second,4267,3074,915.946,1.3274880349636078,9.775308679055041e-05
second,4267,3075,916.146,1.3264910280704498,9.208881926455099e-05
second,4267,3076,916.346,1.3254959881305695,9.247160687779933e-05
second,4267,3077,916.546,1.324493020772934,9.342962565868025e-05
second,4267,3078,916.746,1.323488026857376,9.290431718918882e-05
second,4267,3079,916.946,1.3224889934062958,9.323822879156698e-05
second,4267,3080,917.146,1.3214900195598602,9.028655232446027e-05
second,4267,3081,917.346,1.3204970061779022,8.951413996532214e-05
second,4267,3082,917.546,1.3194930255413055,8.989174923101929e-05
second,4267,3083,917.746,1.3184939920902252,9.205777978413488e-05
second,4267,3084,917.946,1.3174929916858673,9.30485702822605e-05
second,4267,3085,918.146,1.3164930045604706,8.955639919876581e-05
second,4267,3086,918.346,1.3154899775981903,8.946931604201566e-05
second,4267,3087,918.546,1.314492017030716,9.107991679195263e-05
second,4267,3088,918.746,1.3134979903697968,8.736591533776965e-05
second,4267,3089,918.946,1.3124870359897614,8.857509009586096e-05
second,4267,3090,919.146,1.3114860355854034,8.739522258135718e-05
second,4267,3091,919.346,1.310494989156723,8.69612941953073e-05
second,4267,3092,919.546,1.3094860017299652,9.033711160433348e-05
second,4267,3093,919.746,1.308487981557846,9.448304600567545e-05
second,4267,3094,919.946,1.3074950277805328,9.029316910188677e-05
second,4267,3095,920.146,1.306490033864975,8.820751923440014e-05
second,4267,3096,920.346,1.3054899871349335,0.00010687249960295577
second,4267,3097,920.546,1.3044950067996979,0.00010372827552483552
second,4267,3098,920.746,1.3034910261631012,9.730369681358531e-05
second,4267,3099,920.946,1.3024860322475433,9.846372011678777e-05
second,4267,3100,921.146,1.3014850318431854,9.674220112101756e-05
second,4267,3101,921.346,1.3004889786243439,9.475201402942712e-05
second,4267,3102,921.546,1.2994870245456696,9.44910950919991e-05
second,4267,3103,921.746,1.2984900176525116,9.525945536357353e-05
second,4267,3104,921.946,1.2974970042705536,9.78102873317629e-05
second,4267,3105,922.146,1.2964899837970734,9.711258151146892e-05
second,4267,3106,922.346,1.2954889833927155,9.688962488079315e-05
second,4267,3107,922.546,1.2944839894771576,9.549046108057294e-05
second,4267,3108,922.746,1.2934910356998444,9.286205795574515e-05
second,4267,3109,922.946,1.2924930155277252,9.03066474958675e-05
second,4267,3110,923.146,1.2914910018444061,8.908914820743387e-05
second,4267,3111,923.346,1.2904920279979706,9.182616809029437e-05
second,4267,3112,923.546,1.2894890010356903,9.761748876064347e-05
second,4267,3113,923.746,1.2884840071201324,9.622466629383108e-05
second,4267,3114,923.946,1.2874909937381744,0.00010114643468112101
second,4267,3115,924.146,1.2864930331707,9.429253668040015e-05
second,4267,3116,924.346,1.2854839861392975,0.00011696945711667735
second,4267,3117,924.546,1.2844869792461395,0.00010609804895807942
second,4267,3118,924.746,1.283497005701065,9.997433468794399e-05
second,4267,3119,924.946,1.2824880182743073,9.494737729040937e-05
second,4267,3120,925.146,1.281488984823227,9.821689167115976e-05
second,4267,3121,925.346,1.2804940044879913,9.20080468363177e-05
second,4267,3122,925.546,1.2794980108737946,8.133757814983573e-05
second,4267,3123,925.746,1.2784940302371979,0.00010647626420061767
second,4267,3124,925.946,1.2774899899959564,9.223478623151667e-05
second,4267,3125,926.146,1.2764950096607208,9.029027387920154e-05
second,4267,3126,926.346,1.2754850089550018,8.83474754007804e-05
second,4267,3127,926.546,1.2744880020618439,8.597970964838378e-05
second,4267,3128,926.746,1.273483008146286,0.00020329832572411777
second,4267,3129,926.946,1.2724830210208893,0.00022252302058058704
second,4267,3130,927.146,1.2714850008487701,0.00015293960582237048
second,4267,3131,927.346,1.2704850137233734,0.00013109998011407597
second,4267,3132,927.546,1.2694909870624542,0.00011129396371667219
second,4267,3133,927.746,1.2684870064258575,9.706373610548972e-05
second,4267,3134,927.946,1.2674870193004608,9.035177746808362e-05
second,4267,3135,928.146,1.2664879858493805,8.443720478084264e-05
second,4267,3136,928.346,1.2654829919338226,8.003299570465196e-05
second,4267,3137,928.546,1.264484018087387,8.919980325120482e-05
second,4267,3138,928.746,1.2634870111942291,0.00010594809723431017
second,4267,3139,928.946,1.2624900043010712,0.00011184229318514705
second,4267,3140,929.146,1.261482983827591,0.00011695479125292721
second,4267,3141,929.346,1.2604869902133942,9.073795610325082e-05
second,4267,3142,929.546,1.2594920098781586,8.044359704280875e-05
second,4267,3143,929.746,1.2584860026836395,8.277629571113835e-05
second,4267,3144,929.946,1.2574929893016815,0.00010930835511677003
second,4267,3145,930.146,1.2564820349216461,0.00010805152242246893
second,4267,3146,930.346,1.2554769814014435,8.438033477245256e-05
second,4267,3147,930.546,1.2544859945774078,9.945393524296326e-05
second,4267,3148,930.746,1.25348499417305,0.00011180116021169087
second,4267,3149,930.946,1.252487987279892,0.0001170921582455319
second,4267,3150,931.146,1.2514919936656952,0.00011470569902573421
second,4267,3151,931.346,1.2504949867725372,9.405226380241672e-05
second,4267,3152,931.546,1.2494939863681793,8.3946987879331e-05
second,4267,3153,931.746,1.248492032289505,9.785078372348702e-05
second,4267,3154,931.946,1.2474890053272247,8.412487574757257e-05
second,4267,3155,932.146,1.2464840114116669,8.58547253946633e-05
second,4267,3156,932.346,1.2454909980297089,8.160563414783666e-05
second,4267,3157,932.546,1.2444929778575897,8.472714939686131e-05
second,4267,3158,932.746,1.2434950172901154,8.283090707857526e-05
second,4267,3159,932.946,1.242486983537674,8.067408247666178e-05
second,4267,3160,933.146,1.2414869964122772,7.823902881099078e-05
second,4267,3161,933.346,1.2404820024967194,9.641920322275731e-05
second,4267,3162,933.546,1.2394860088825226,9.619966209791316e-05
second,4267,3163,933.746,1.238487035036087,9.031296434536256e-05
second,4267,3164,933.946,1.237489014863968,8.99836802024982e-05
second,4267,3165,934.146,1.2364909946918488,8.105678439621541e-05
second,4267,3166,934.346,1.235491007566452,8.085651823170066e-05
second,4267,3167,934.546,1.2344860136508942,8.244445299938938e-05
second,4267,3168,934.746,1.233487993478775,8.336450947351804e-05
second,4267,3169,934.946,1.232490986585617,8.130648358061588e-05
second,4267,3170,935.146,1.2314819991588593,9.375171153118977e-05
second,4267,3171,935.346,1.2304839789867401,8.730097175914316e-05
second,4267,3172,935.546,1.2294839918613434,8.30984427934298e-05
second,4267,3173,935.746,1.2284869849681854,8.114585687087824e-05
second,4267,3174,935.946,1.2274809777736664,9.35954062320563e-05
second,4267,3175,936.146,1.2264840304851532,7.765944562786306e-05
second,4267,3176,936.346,1.2254880368709564,7.323194622964846e-05
second,4267,3177,936.546,1.224483996629715,0.00012690352315872992
second,4267,3178,936.746,1.2234850227832794,0.0002056003032028973
second,4267,3179,936.946,1.2224909961223602,0.00010962559317455079
second,4267,3180,937.146,1.2214910089969635,8.430215763897305e-05
second,4267,3181,937.346,1.2204810082912445,0.00011381665142713069
second,4267,3182,937.546,1.2194869816303253,9.018252017909402e-05
second,4267,3183,937.746,1.2184880077838898,8.408432426704472e-05
second,4267,3184,937.946,1.2174820005893707,9.085232658078484e-05
second,4267,3185,938.146,1.216478019952774,7.708733003813064e-05
second,4267,3186,938.346,1.215489000082016,7.71407845406891e-05
second,4267,3187,938.546,1.2144909799098969,7.741977872672072e-05
second,4267,3188,938.746,1.2134840190410614,7.423822892358026e-05
second,4267,3189,938.946,1.2124859988689423,7.921402718537876e-05
second,4267,3190,939.146,1.2114839851856232,7.771573414332481e-05
second,4267,3191,939.346,1.2104879915714264,7.864188711173358e-05
second,4267,3192,939.546,1.2094790041446686,8.241741051773323e-05
second,4267,3193,939.746,1.2084859907627106,7.861547509083129e-05
second,4267,3194,939.946,1.207482010126114,7.455808063904938e-05
second,4267,3195,940.146,1.2064799964427948,7.216556165084073e-05
second,4267,3196,940.346,1.2054820358753204,7.131155665239147e-05
second,4267,3197,940.546,1.2044880092144012,7.491837365743887e-05
second,4267,3198,940.746,1.2034840285778046,7.38655286823938e-05
second,4267,3199,940.946,1.2024860084056854,7.329570233850553e-05
second,4267,3200,941.146,1.2014879882335663,7.485376061163479e-05
second,4267,3201,941.346,1.2004800140857697,7.262644682485207e-05
second,4267,3202,941.546,1.2010619938373566,0.00012541705584654463
second,4267,3203,941.746,1.2020629942417145,0.00012846212007794016
second,4267,3204,941.946,1.2030600011348724,0.00013029683432343137
second,4267,3205,942.146,1.2040660083293915,0.00013107787114084328
second,4267,3206,942.346,1.2050670087337494,0.00012946440577311203
second,4267,3207,942.546,1.206061989068985,0.00012831701616889969
second,4267,3208,942.746,1.2070600092411041,0.00013405827335860918
second,4267,3209,942.946,1.2080580294132233,0.0001347194859069172
